species,k_M,R_i,r_B,kap_R,k_J,Ww_i
Cercocebus_torquatus,0.0022734642932102874,0.0024708142254159502,0.0013604713610826285,0.95,0.00068846,7998.137227931097
Cercomacroides_serva,0.10199491572919724,0.005491112069303276,0.051133675251012804,0.95,0.03024,19.960030408011804
Cercomacroides_tyrannina,0.37037425965250265,0.005654135604638933,0.053005892676071094,0.95,0.002,16.74474628369098
Cercopithecus_cephus,0.002656889480042883,0.0011101489040363205,0.0016148194057958646,0.95,0.00087577,3577.3757046451806
Cercopithecus_mitis,0.0595880635113555,0.0013246246431362788,0.008366849142083948,0.95,0.002,4156.0044785169475
Cercopithecus_neglectus,0.0022295359399444373,0.002734739803223752,0.001428073106633861,0.95,0.00074466,4128.757313195282
Cercopithecus_nictitans,0.0020332422119500276,0.0014271744296095758,0.0013951192734807437,0.95,0.00074914,4609.825146089547
Cercopithecus_pogonias,0.0017543166609449339,0.001369205587185132,0.0013973183752583537,0.95,0.00051541,3118.894214518686
Cerdocyon_thous,0.03618584353157146,0.020927076667399895,0.012291104311493257,0.95,0.002,6686.625627827996
Cereopsis_novaehollandiae,0.027840775501377497,0.016658807878553457,0.007066051601004006,0.95,0.0084049,6434.5090896329475
Ceriodaphnia_dubia,0.2937497576803086,2.2423116286123745,0.09097108360366957,0.95,0.002,3.902297775798574e-5
Ceriodaphnia_lacustris,0.6074628370215999,0.9789941269595099,0.1232079958732732,0.95,0.002,2.9932863916769913e-5
Ceriodaphnia_pulchella,0.23599550056242968,1.6090581114284912,0.043990567957714166,0.95,0.002,2.7461296636565822e-5
Ceriodaphnia_quadrangula,0.4641625528904552,14.43766982218448,0.14912908637313863,0.95,0.002,7.776848679190838e-5
Ceriodaphnia_reticulata,0.37834897533748085,19.867725056643145,0.07610909925133658,0.95,0.002,0.00020268922933074402
Ceriodaphnia_silvestrii,0.8875131625700848,5.29700800488553,0.2415307140064793,0.95,0.002,6.013015856007833e-5
Cernuella_virgata,0.0746755904386699,5.432606215211634,0.009762875282837931,0.475,0.002,1.040354429361951
Cerorhinca_monocerata,0.08928912124280917,0.002766804926929466,0.016787719742129267,0.95,0.027053,540.0222442118819
Certhia_familiaris,0.09916842937923159,0.011023181631847307,0.05340009548043436,0.95,0.029509,9.285901732553778
Certhilauda_chuana,0.015314730932508572,0.00745932963423863,0.0269877057374042,0.95,0.0047961,30.294072899938687
Cervimunida_johni,0.019034633801425768,13.000817587680496,0.0014915969475327712,0.95,0.002,26.38939872720226
Cervus_canadensis,0.0019881028256818604,0.0027349843966231156,0.0021316080524413092,0.95,0.00057711,237996.3926934302
Cervus_elaphus,0.0029995014389370017,0.002757474767237856,0.0018903160401375569,0.95,0.002,143692.5088058529
Cervus_nippon,0.006688219219112902,0.0027313589257651517,0.003758984350650556,0.95,0.002,62972.14833626345
Ceryle_rudis,0.030956868491202237,0.020353307173341297,0.029298689359460787,0.95,0.0089418,86.31740283274654
Cetengraulis_edentulus,0.006568525866169599,59.0692771756581,0.0018092108475450978,0.95,0.002,134.57716094428272
Cetengraulis_mysticetus,0.046964548960295636,196.69563110335957,0.0043146006231287665,0.95,0.002,120.12391998074433
Cetorhinus_maximus,0.018692142262594615,0.004021191818978367,0.00012417894605732798,0.95,0.002,5.232417985914133e6
Cetoscarus_bicolor,0.0034664234233745,1889.6424633336567,0.0015912830249311483,0.95,0.002,1599.5727831834993
Ceyx_erithaca,0.2783132090798272,0.013719934206005395,0.05723304321588349,0.95,0.002,15.298494004863675
Chaenocephalus_aceratus,0.028460954064304652,46.879618254301924,0.0007662437554422564,0.95,0.002,1208.6003665529227
Chaenodraco_wilsoni,0.49152541141833067,2.2805223991413137,0.0007580693553595388,0.95,0.002,591.3051712811191
Chaetocercus_mulsant,1.250142987314476,0.005418113832214924,0.08038716249234988,0.95,0.002,4.414268999448109
Chaetodipterus_faber,0.001971105443991302,2897.248452326073,0.0006133046131351306,0.95,0.0018853,9265.321507657482
Chaetodipus_baileyi,0.11554490526299732,0.02193226960759433,0.02445018810922403,0.95,0.002,27.989705476494343
Chaetodipus_californicus,0.19839910411981415,0.01814834905911253,0.03478026919764003,0.95,0.002,30.44364657055539
Chaetodipus_fallax,0.2367634386392102,0.01741618342831574,0.024025423203274807,0.95,0.002,20.838736790110897
Chaetodipus_formosus,0.47218826021723737,0.013356978311966087,0.03267402985230442,0.95,0.002,19.96738059174319
Chaetodipus_hispidus,0.19974703169775007,0.043854371519816325,0.025990457965831427,0.95,0.002,46.95942634568539
Chaetodipus_intermedius,0.06099504000269229,0.024035913574590652,0.02130953296907799,0.95,0.002,19.60752066242093
Chaetodipus_penicillatus,1.112554135904346,0.024466335250441194,0.028192884447059734,0.95,0.002754,21.9393955450434
Chaetodon_auriga,0.003042010432663313,216.02951993946985,0.0019436893950193872,0.95,0.00075249,369.00336178729526
Chaetodon_austriacus,0.0037603260553472303,28.849601307444605,0.0023066844504457036,0.95,0.0010831,50.359490524831
Chaetodon_baronessa,0.005047088640957157,60.51707487814607,0.002661101790696357,0.95,0.002,95.84668693356572
Chaetodon_citrinellus,0.014872972699310458,28.625028972701365,0.007228374024554507,0.95,0.002,45.384689623581366
Chaetodon_fasciatus,0.002316202153607906,93.85124180149705,0.0013907802065431841,0.95,0.0010246,245.6379818424962
Chaetodon_larvatus,0.003509341164552916,33.528924130035534,0.002806895936527783,0.95,0.002,56.65893146067419
Chaetodon_lunulatus,0.01168384223672794,280.11195249755923,0.004309575349702815,0.95,0.002,427.7709871230822
Chaetodon_marleyi,0.004592547449485166,82.63197256652296,0.0028931382804417397,0.95,0.001383,141.076340984948
Chaetodon_melapterus,0.004385718474108017,29.07621971096881,0.002623107526983338,0.95,0.0013348,50.307887558102905
Chaetodon_miliaris,0.009741617626975101,60.079715956276694,0.002029495980561566,0.95,0.002,65.2737161415869
Chaetodon_paucifasciatus,0.004541785276119054,29.043695376166202,0.002620438762942925,0.95,0.0014479,50.136040171419026
Chaetodon_pictus,0.0037288942536630888,48.344946874210315,0.0021379969392124614,0.95,0.001118,83.724213395536
Chaetodon_semilarvatus,0.0034365612142810897,161.47191533279133,0.002009758902321343,0.95,0.0010814,279.37745734982303
Chaetodon_speculum,0.004895781523998089,80.05123517250766,0.0032206228174131405,0.95,0.0015261,137.36298420541993
Chaetodon_trifascialis,0.004328822701099616,67.76635129292389,0.0023200097813406467,0.95,0.002,108.12721704202697
Chaetodon_trifasciatus,0.004366662260317322,52.06061743777091,0.002663447640871954,0.95,0.0012569,93.12763954261418
Chaetophractus_nationi,0.05991309996554679,0.00549499342314242,0.005622114833912353,0.95,0.002,2171.202463474917
Chaetophractus_vellerosus,0.036634399273931154,0.005446000269924514,0.005656512404148752,0.95,0.002,1098.9739007762507
Chaetophractus_villosus,0.08861072250636334,0.005392273012623693,0.010453447093020608,0.95,0.002,2988.518062369181
Chaetura_brachyura,0.06686212311568097,0.009351097791074939,0.025486008058506066,0.95,0.020932,20.75693277874756
Chaetura_pelagica,0.12069305991175866,0.01227027762333697,0.02309269886168253,0.95,0.036485,23.552426505144556
Chaetura_vauxi,0.11322279555603276,0.016435003046328726,0.026083114693790564,0.95,0.034158,20.227536495870922
Chalcides_chalcides,0.003856635784523706,0.024662596862429848,0.0021478202160563754,0.95,0.002,46.02533649888986
Chalcites_basalis,0.0936491655582079,0.025755000932831937,0.053257699434988315,0.95,0.027765,19.026736306310056
Chalcites_lucidus,0.39503806421723475,0.025318863669554277,0.06448535785749458,0.95,0.11492,20.481094393206053
Chalcomitra_adelberti,1.8248972581522394,0.010942048979131052,0.0744563401534579,0.95,0.002,8.983520003425651
Chalcomitra_amethystina,1.9251718574280796,0.013362468344589307,0.07217687913985446,0.95,0.002,12.813972778891742
Chalcomitra_rubescens,1.8671467082895263,0.011014448865654189,0.07609716340793155,0.95,0.002,10.222819668472034
Chalcomitra_senegalensis,0.6143612503151904,0.01368259226445793,0.07321442824911673,0.95,0.002,8.01157596034506
Chalcoparia_singalensis,0.8331542821448505,0.005487593092475095,0.07962724174269982,0.95,0.002,7.944404649903204
Chalcophaps_indica,0.13510607691862056,0.005475442010601645,0.026778942790388498,0.95,0.002,139.1778608995561
Chalcostigma_ruficeps,1.9303806185197767,0.005480432844127979,0.1363552377259837,0.95,0.002,2.8221171288283537
Chalinolobus_gouldii,0.8221306183771995,0.0038220754283128525,0.029105825049066912,0.95,0.002,17.507001969078832
Chamaea_fasciata,0.07900125423853264,0.014399725470564874,0.04277669425948822,0.95,0.024716,14.838693250826966
Chamaeleo_calyptratus,0.14577457567667187,0.4915470750144372,0.010057793388671011,0.95,0.002,186.29229318925235
Chamelea_gallina,0.005133507980534465,4700.534698377628,0.0015935447499257074,0.95,0.002,19.74964762316555
Champsocephalus_gunnari,0.05143432896904829,31.57101819204012,0.0004418067572497222,0.95,0.002,2390.5547942488793
Channa_argus,0.012497722845382007,293.65344311956,0.003306151841750778,0.95,0.002,8635.033466116978
Channa_marulius,0.0031044547184440373,109.75848478534371,0.00036159448075814913,0.95,0.002,64548.584316658846
Channa_punctata,0.0031511837971466617,155.82029364711195,0.0014009056072359445,0.95,0.002,301.946327101834
Channa_striata,0.0025951850574036086,45.02369870116588,0.0005207204175403173,0.95,0.002,9287.203772166242
Chanodichthys_erythropterus,0.002506110837474195,936.5141576459762,0.0009050324239797064,0.95,0.00077798,8240.316604923155
Chanodichthys_mongolicus,0.0013484503843571576,933.8971302785932,0.0005435572642287787,0.95,0.00039494,11090.606014191351
Chanos_chanos,0.007544230769230768,17534.773664897184,0.00175580382804745,0.95,0.002,19546.63215424893
Charadrius_dubius,0.3703083543148838,0.010926030238378818,0.047940032234493835,0.95,0.002,39.70516431079507
Charadrius_hiaticula,0.11269811822467851,0.010951379596152262,0.03025611854452275,0.95,0.03376,64.82069503963379
Charadrius_melodus,0.03803176598103067,0.010988691015641844,0.023135438018252113,0.95,0.011406,59.92357580752396
Charadrius_montanus,0.261957771055239,0.016084114303201023,0.024622303444485377,0.95,0.079255,117.00813103474485
Charadrius_morinellus,0.07698354763984815,0.012152558770103754,0.02653357289069976,0.95,0.02345,120.54393959330233
Charadrius_nivosus,0.055949750217781036,0.011018493905273603,0.01670060229089685,0.95,0.016795,307.95697153171017
Charadrius_pecuarius,0.06615352929966427,0.007659112613300045,0.03244082898176778,0.95,0.01985,32.03753504267305
Charadrius_semipalmatus,0.14489828983916278,0.016264328532653905,0.03439027838190713,0.95,0.044909,49.13050022849603
Charadrius_vociferus,0.08561179481484726,0.01097878354592255,0.024052670403512378,0.95,0.025677,120.87045748711854
Charybdis_bimaculata,0.015911679221145576,94.80997009047995,0.004491352069675077,0.95,0.002,4.901812934252303
Chasiempis_sandwichensis,0.07617321983563674,0.005401394744722807,0.04461532573400162,0.95,0.022972,13.765676536413606
Chasmistes_brevirostris,0.1341247408374695,188.90733095381066,0.000718199524130731,0.95,0.002,3293.623376525447
Chasmistes_cujus,0.004206968000626829,164.97636949724415,0.0004341261149657581,0.95,0.002,3476.314777959699
Chasmistes_liorus,0.14156861710647997,165.09627824946338,0.0009247639663380209,0.95,0.002,3718.4295184427497
Chauna_chavaria,0.06096101240181074,0.010993743248352643,0.01137665854812484,0.95,0.002,3117.260139079914
Cheilinus_undulatus,0.0031725261327474187,12219.983468762417,0.0005269716935823775,0.95,0.00099796,65818.38516185396
Cheilopogon_atrisignis,0.018021984898111777,54.24595909757587,0.005909244455327918,0.95,0.002,429.81688990357674
Cheilopogon_cyanopterus,0.003757584029803086,60.57566153326671,0.001885418435907679,0.95,0.002,501.1686936858436
Cheilopogon_nigricans,0.006509850761022315,61.016323664273614,0.002980651284980237,0.95,0.002,164.07947255941588
Cheilopogon_unicolor,0.02340634005135011,83.3819170368044,0.007561432932261827,0.95,0.002,729.535899598441
Cheilotrema_saturnum,0.004212998948295986,265.87980251071787,0.0009131860341760227,0.95,0.0012759,1244.239698841067
Cheimerius_nufar,0.0016808916929061573,1306.8775323083742,0.0002656759322855075,0.95,0.00054506,6576.629765932508
Cheirogaleus_medius,0.02201412899667495,0.0068701122102801165,0.028241387486371203,0.95,0.002,381.80229537861044
Chelemys_macronyx,0.3272363041240079,0.07117898557552853,0.028523009366444,0.95,0.002,61.91519991517646
Chelictinia_riocourii,0.15380053005025912,0.010778628274930651,0.02417019693288878,0.95,0.046102,113.5316772552761
Chelidonichthys_capensis,0.0032791402353134196,887.6578036447728,0.0005522949856435844,0.95,0.002,4761.569062337726
Chelidonichthys_cuculus,0.004102412553104918,552.3919080432086,0.00040256340054919406,0.95,0.002,3395.9800477471563
Chelidonichthys_kumu,0.005370289042621421,123.5298079158252,0.0007939605283601042,0.95,0.002,1524.6494664657112
Chelidonichthys_lastoviza,0.003704445694629691,68.61661652517178,0.0005604794140290684,0.95,0.002,625.1914016103982
Chelidonichthys_lucerna,0.004770274913615349,4793.120395355394,0.0004866262322980935,0.95,0.002,5669.759347585195
Chelidonichthys_queketti,0.004901445888429735,1216.0828761080522,0.0010413893924072005,0.95,0.002,4591.74878626408
Chelodina_oblonga,0.002189196634082931,0.03832614113977283,0.0005795082812319844,0.95,0.00065568,2819.6044365296316
Chelon_auratus,0.0036254320703383927,118.01815554647152,0.0004716986301720346,0.95,0.002,478.28820486084703
Chelon_dumerili,0.00317372742591845,199.83564948078026,0.0008727151047943043,0.95,0.002,795.1637269905206
Chelon_labrosus,0.003551776067784483,6438.784457956246,0.00030188879937984763,0.95,0.002,8420.234457579427
Chelon_ramada,0.005229792108492083,3296.240818588134,0.00044491056672023,0.95,0.002,6667.886150350356
Chelon_saliens,0.0034069859808174736,496.6900347631556,0.00045833945581625116,0.95,0.002,616.5846530290685
Chelonia_mydas,0.001547189292543021,1.772406873523311,0.00038682018269161917,0.95,0.0010805,277066.2582633768
Chelonoidis_niger,0.002904078948137698,0.043824138571180046,0.00017764686131986233,0.95,0.002,457490.6406066042
Chelus_fimbriata,0.003058437153015385,0.08773338389851977,0.0005366399609933918,0.95,0.002,11488.39421386933
Chelydra_serpentina,0.00045463145921173726,0.09892655990441218,0.00018751825300965358,0.95,0.00013768,17365.450246471184
Chersomanes_albofasciata,0.2772114336653688,0.009584234085940656,0.05424299185950965,0.95,0.002,22.378840070543475
Cherublemma_emmelas,0.1109847118532891,263.0914136912224,0.0016982859763305309,0.95,0.002,69.09829941942512
Chiloscyllium_plagiosum,0.00357669756005296,0.09651089019521421,0.0009057312434666295,0.95,0.002,2171.460204957285
Chimaera_fulva,0.004454223541578172,0.11895254432958617,0.0001399689979126475,0.95,0.002,4861.257563647511
Chimaera_lignaria,0.003982580948878642,0.0164742186887005,7.257289782336007e-5,0.95,0.002,18626.808074050536
Chimaera_monstrosa,0.0030565238104064744,0.016469562477490405,9.899656499328409e-5,0.95,0.002,2510.966380373098
Chinchilla_chinchilla,0.047306145827550994,0.011010978912342897,0.009314497082104693,0.95,0.002,596.2036029525982
Chinchilla_lanigera,0.16993869794324531,0.010832102036097576,0.016659797924528635,0.97,0.002,641.8813748168184
Chinchillula_sahamae,0.55574363468105,0.08241933766408052,0.022351739911549002,0.95,0.002,148.99349442287058
Chioglossa_lusitanica,0.007825135472628782,0.06105397460054604,0.002063932915042258,0.95,0.002,3.7175979003193604
Chioninia_coctei,0.0019074010316018082,0.002754795307793473,0.0006544584322789802,0.95,0.0013,846.2530665466144
Chionis_albus,0.0722400128871876,0.0063981955083258525,0.016108934684899778,0.95,0.022301,875.5668266275632
Chionis_minor,0.30794070325063927,0.006775329369342234,0.018652054003398907,0.95,0.0927,650.2091141827447
Chionobathyscus_dewitti,2.3082371787275977,41.09251114709875,0.0009351799819145918,0.95,0.002,1952.4433396026755
Chionodraco_hamatus,0.4483627747603029,12.486351614810955,0.0005248008930821968,0.95,0.002,981.1003954980337
Chionodraco_myersi,0.1786694064273299,15.377154243456236,0.0005779333706555298,0.95,0.002,438.9864604338864
Chionodraco_rastrospinosus,0.40968615961462795,15.223833486505336,0.0005879743365515404,0.95,0.002,1424.625491591541
Chionoecetes_opilio,0.0033075227272727275,408.40391291154725,0.00019966325699205198,0.95,0.002,454.986228947828
Chionomesa_fimbriata,0.044612309967678204,0.005528629641986583,0.023473733440467163,0.95,0.013291,4.646715320996435
Chionomys_nivalis,1.1444334016917272,0.02195903348762965,0.04743485969860172,0.95,0.002,49.839163501053825
Chirocentrus_dorab,0.006116298336510607,1159.689799592395,0.0016488523741038127,0.95,0.0016967,1124.8388809925832
Chirocentrus_nudus,0.007511721657024132,1063.7886493482063,0.0018075129701548447,0.95,0.0021342,1146.5786502825497
Chirocephalus_carnuntanus,1.8332148731799442,44.71595037287969,0.07630200324534041,0.95,0.002,0.10584237602636636
