species,genus,k_M,L_m,g,A0
Bombina_bombina,Bombina,0.0067079476651629175,2.1757,4.934604825796605,1717.48829148269
Bombina_maxima,Bombina,0.006691000905672806,3.3529,1.2828149415107233,5731.153764415525
Bombina_orientalis,Bombina,0.007847979002704977,3.0348999999999995,1.1314632076365385,6518.150565849315
Bombina_variegata,Bombina,0.003831691213509764,2.1969000000000003,10.551991293579283,725.2422473325288
Bombycilla_cedrorum,Bombycilla,0.11905540387993495,1.6867,0.20260867536156305,37568.9810230174
Bombycilla_garrulus,Bombycilla,0.4246291134760745,1.3025999999999998,0.05857479333803328,126807.28253165015
Bombyx_mori,Bombyx,0.023386082148151393,0.6746699999999999,1.3155119331290317,3775.5410118072564
Bonasa_umbellus,Bonasa,0.3498118234493174,2.0611,0.0236630616588355,344441.7608196266
Boophis_occidentalis,Boophis,0.0029460127281419955,1.9974,3.5521244987222436,2255.8589625551776
Boops_boops,Boops,0.00946067218359024,4.749799999999999,1.3973112821776508,4738.851667189342
Boreogadus_saida,Boreogadus,0.09088175834376572,0.50565,0.3550261521900128,27386.25500931779
Boreomysis_microps,Boreomysis,0.029599910073576922,0.29434,2.5113522963012196,1964.4459664838514
Borostomias_panamensis,Borostomias,0.031086588849698962,1.2873,0.5235424708861192,10508.568656690173
Bos_grunniens,Bos,0.003136994817680174,37.4007,0.2740147472312482,30839.83413910858
Bos_mutus,Bos,0.003466488473973677,42.820899999999995,0.268940284603201,31763.20292892844
Bos_primigenius_Angus,Bos,0.004675642023312305,55.566300000000005,0.4896305642653876,16609.19791168549
Bos_primigenius_Brahman,Bos,0.003182530831313781,61.2833,0.5401054394356105,15362.708053704559
Bos_primigenius_Holstein,Bos,0.0037030466963201606,60.2481,0.5189565540495774,16029.175725707097
Bosmina_fatalis,Bosmina,0.3153862246086789,0.025405614556915496,2.9498291991796823,2648.080594971957
Bosmina_longirostris,Bosmina,0.31538634827663886,0.028900000000000002,2.4992689075630254,3671.1852066661313
Bosminopsis_deitersi,Bosminopsis,0.5843646548576521,0.01404,2.715711497562062,1871.473958365044
Bostockia_porosa,Bostockia,0.005522053810669151,0.93965,4.215619990740971,1353.8235333343089
Bostrychus_africanus,Bostrychus,0.0052008774729208965,3.2606999999999995,1.2383169822683155,4684.176699999999
Botaurus_cinnamomeus,Botaurus,0.044646647648148394,2.7625,0.23851035506015325,31554.469194526853
Botaurus_lentiginosus,Botaurus,0.06806950817827229,3.5445,0.12192444492549726,61583.74477821321
Botaurus_minutus,Botaurus,0.16733427170861062,2.122,0.08753156752155972,93388.69460535888
Botaurus_sinensis,Botaurus,0.028620731695726428,2.8478,0.3854557192360114,19602.38053372401
Bothrops_insularis,Bothrops,0.003494390078102792,8.5121,0.6861750206991587,12063.607155327702
Bothus_constellatus,Bothus,0.0013650449933169013,0.15291,85.25886411742144,63.52108303767021
Bothus_podas,Bothus,0.008860154725707245,0.23165999999999998,5.403539707640518,990.5482556105578
Botrylloides_violaceus,Botrylloides,0.033714586647713915,0.21995,3.6698691079953827,473.32184639442124
Boulengerochromis_microlepis,Boulengerochromis,0.003369660604780034,12.6551,0.4644330365971544,11308.960984897767
Boulengerula_taitana,Boulengerula,0.0027407732358400204,1.9862,5.13361827702128,2646.944935887647
Bovichtus_diacanthus,Bovichtus,0.015304715411878639,0.8357599999999998,1.8437864800304848,3207.9524405508796
Brachidontes_pharaonis,Brachidontes,0.005540395480225989,0.14005,22.965918549640648,108.35627892917992
Brachionus_plicatilis,Brachionus,3.1059693873952097,0.007584200000000001,0.5347191081844058,7923.115942808524
Brachirus_orientalis,Brachirus,0.004178049649943668,1.0595,3.78684201827677,1398.9713532302453
Brachyalestes_imberi,Brachyalestes,0.014731851884757044,1.4266,1.0345224697546336,5100.945083801112
Brachydeuterus_auritus,Brachydeuterus,0.006235250089065671,1.3527,3.220848736034554,1649.7100410790074
Brachymystax_lenok,Brachymystax,0.004120304032766557,10.2959,0.6000626328437708,9154.079692738249
Brachyplatystoma_rousseauxii,Brachyplatystoma,0.045196765980735194,9.7831,0.035115891614674016,193852.79964459114
Brachypterois_serrulata,Brachypterois,0.0037369756416328593,2.7557,1.8095775256577338,2946.6770805001
Brachyramphus_brevirostris,Brachyramphus,0.06420208231130159,2.9568,0.1513121681934327,49341.16106842053
Brachyramphus_marmoratus,Brachyramphus,0.17155006405575512,2.3014,0.07017129399671782,110829.1423149724
Bradypus_tridactylus,Bradypus,0.012273052356521697,8.3544,0.25621747829015246,48721.525231683845
Bradypus_variegatus,Bradypus,0.025024847077606754,7.272099999999999,0.14450785227700888,84636.65949360759
Brama_australis,Brama,0.0028129119291160545,3.1275,2.3113694352732423,2337.1600964916815
Brama_brama,Brama,0.004565838595334198,3.6733,1.2636170709575647,4263.428905965352
Brama_japonica,Brama,0.1580928493561387,1.2056,0.11630839066258669,46360.348510158605
Branchinecta_gigas,Branchinecta,0.23401255437527171,0.20393,0.525457971276329,8644.154458809482
Branchinecta_lindahli,Branchinecta,1.6525377295540926,0.036519,0.6015175852820157,7895.614411213119
Branchinecta_mackini,Branchinecta,1.1806335803011356,0.065035,0.46010481226633865,9746.35905550362
Branchinecta_orientalis,Branchinecta,1.1877814942468266,0.05576,0.5334082543299274,8621.945951529877
Branchinella_kugenumaensis,Branchinella,1.9369334124345456,0.042134,0.12527760986627653,35708.0572869015
Branchinella_thailandensis,Branchinella,1.8566777117951356,0.041561,0.41913872519625195,10667.721252923713
Branchiostegus_argentatus,Branchiostegus,0.003044700784426639,1.1266,5.716643115864087,937.9375938855242
Branchiostegus_japonicus,Branchiostegus,0.0029250183317895114,2.0244,3.26256912221431,1693.305617436151
Branchiostoma_floridae,Branchiostoma,0.016664536741214056,0.19799999999999998,3.5459076965978813,532.6500677695464
Branchipus_schaefferi,Branchipus,0.3631694966667938,0.07415999999999999,0.7809109055115075,6227.251057309464
Branchiura_sowerbyi,Branchiura,0.5360302089438875,0.2359,0.06827150922029246,63822.75111882033
Branchotenthes_octohamatus,Branchotenthes,0.011650746436206547,0.0056405,6.103380983517876,301.07763818412366
Branta_bernicla,Branta,0.23861361792926597,3.2305,0.03294322740596596,244120.07834594927
Branta_canadensis,Branta,0.2464835767909959,3.171,0.034406371400635245,258328.79926549116
Branta_hutchinsii,Branta,0.17529702621413443,3.5772,0.04776959433047239,183153.42113106404
Branta_leucopsis,Branta,0.09130862970665457,4.8066,0.08958630222408277,86717.80635423394
Branta_sandvicensis,Branta,0.1002025584623285,4.736799999999999,0.07504011272032476,115822.39553562377
Brevoortia_patronus,Brevoortia,0.0035576876126624476,6.8646,1.7675382453949984,3247.062545594308
Brevoortia_tyrannus,Brevoortia,0.007538921959230643,7.8279,0.4745320524574061,14368.926823441416
Brosme_brosme,Brosme,0.004141401006843033,1.047,4.759173665335207,1786.4894200792912
Brotogeris_jugularis,Brotogeris,0.2498339822739518,1.4587,0.05845796056115832,128518.6467578123
Brycinus_leuciscus,Brycinus,0.005701695205467973,1.8298,2.0839719569151267,2524.451527902372
Brycinus_macrolepidotus,Brycinus,0.004458009202656971,5.4552,0.9526577534410797,5515.812792404744
Brycinus_nurse,Brycinus,0.0034875291047365854,4.3492,1.43341607782962,3861.171907813055
Brycinus_sadleri,Brycinus,0.0035138210786054957,2.7008,2.291012309928538,2409.3301524791736
Brycon_amazonicus,Brycon,0.005179834736600148,9.331,1.2223936779842128,4274.015756332408
Brycon_melanopterus,Brycon,0.04580870127325109,2.2694999999999994,0.1748893997258665,67559.45315224725
Brycon_moorei,Brycon,0.0987799646888726,6.1645,0.060645813224369786,90506.15814955592
Brycon_opalinus,Brycon,0.0038393916190162434,5.9954,3.2967994661509725,1586.3956735486145
Bubalus_bubalis,Bubalus,0.4334672779062104,14.683800000000002,0.005236178866378877,1.6128585860503716e6
Bubo_bengalensis,Bubo,0.07241114807609693,5.4432,0.06572651962985408,113006.09332354428
Bubo_bubo,Bubo,0.0627010966351648,5.645599999999999,0.08153163165200009,92140.08273367849
Bubo_lacteus,Bubo,0.07617678438833736,5.3606,0.07810639050196126,96709.61871632705
Bubo_scandiacus,Bubo,0.03775395899209038,6.2504,0.14789131540561637,51267.06386436789
Bubo_virginianus,Bubo,0.08794789786018795,4.6575,0.07829258509303852,95795.05353316541
Bubulcus_ibis,Bubulcus,0.15583717190607388,2.7104,0.06654417526605005,121444.95518048615
Buccinanops_deformis,Buccinanops,0.0063943962721435725,2.4655,1.2694267382648763,3590.9393092117293
Buccinum_undatum,Buccinum,0.010564259073618514,2.8071,1.160043139238088,3393.6847507610414
Bucco_macrodactylus,Bucco,0.03776666573332778,1.8775000000000002,0.4148678592989792,17971.171532896893
Bucephala_albeola,Bucephala,0.2314613386076477,2.2803000000000004,0.0447895835587556,176810.1982255852
Bucephala_clangula,Bucephala,0.3386624602868418,2.6078,0.03546340348899101,274872.1491991055
Buceros_bicornis,Buceros,0.05813891048436809,5.4955,0.07600256312617519,100391.92311862392
Bucorvus_abyssinicus,Bucorvus,0.0418148087909726,6.7469,0.11001688400989258,67025.67268967304
Bucorvus_leadbeateri,Bucorvus,0.08939660563519963,4.9593,0.047006325649921424,160357.1581645085
Bufo_bufo,Bufo,0.008269477878529862,6.8047,3.314832722272099,2234.6550639918173
Bufo_gargarizans,Bufo,0.07062377498503969,3.086,0.1577003592350664,49345.210754585096
Bufo_japonicus,Bufo,0.00687576688874009,6.9055,4.502259088037766,1676.929288511802
Bufotes_latastii,Bufotes,0.0030035434806973574,2.9448999999999996,14.654383129625705,836.2367305197474
Bufotes_viridis,Bufotes,0.006394408193411543,4.365800000000001,1.6711139861175797,5551.177558292609
Bufotes_zamdaensis,Bufotes,0.003658658269472488,2.462,2.4541452901228604,5289.124936784914
Buglossidium_luteum,Buglossidium,0.010462988050312271,0.6385,3.3634613499576855,2396.8570671756775
Bulinus_globosus,Bulinus,0.023558344106328327,0.39196,2.4479288379935484,1648.9453146548715
Bulinus_tropicus,Bulinus,0.03420478606676888,0.18815,3.3328513818691166,1465.4107767751884
Bulinus_truncatus,Bulinus,0.021888775723203968,0.8197899999999999,1.2717758774042465,6984.345573582536
Bulweria_bulwerii,Bulweria,0.058772245276889304,2.5449,0.11207499828773357,69002.89920154522
Buphagus_erythrorhynchus,Buphagus,0.09779450344918604,2.0497,0.20131265678163382,38212.90923324467
Burhinus_capensis,Burhinus,0.21768720731769947,2.4741999999999997,0.03684169661806363,210666.86760814462
Burhinus_grallarius,Burhinus,0.08107920199793803,3.8002,0.10893258086446829,72643.55227647138
Burhinus_oedicnemus,Burhinus,0.10275736732681333,3.4697,0.10039063593925229,77893.2732644728
Burnupia_stenochorias,Burnupia,0.07149766160286537,0.078256,3.72038423766215,1107.8765873847915
Burramys_parvus,Burramys,0.17409035279600893,1.4605,0.08793397085106784,89314.7781572755
Busycon_carica,Busycon,0.001073919417569458,2.6349,6.610310811171145,673.1560153485523
Butastur_rufipennis,Butastur,0.14611385122906972,2.7137,0.07153933124100376,110266.99140508103
Buteo_brachyurus,Buteo,0.10072384831299214,3.2455,0.07444801425010338,103866.92160187285
Buteo_buteo,Buteo,0.052316603096858455,4.5191,0.13158987718998938,56895.06766128453
Buteo_jamaicensis,Buteo,0.09072462492041687,4.2966,0.08752013930247361,90450.63929004307
Buteo_lagopus,Buteo,0.05782760648821672,4.7286,0.13715441594318026,56538.57731242526
Buteo_lineatus,Buteo,0.0882489861342754,3.6692,0.09245431131046122,85455.10361324438
Buteo_oreophilus,Buteo,0.0785005469277505,3.8205999999999998,0.10179075250741368,76561.82052903237
Buteo_plagiatus,Buteo,0.10829774546336007,3.2968,0.07675136245096688,103136.65460675626
Buteo_platypterus,Buteo,0.07517753518993764,3.4232,0.11531090258389574,66098.31373179583
Buteo_rufofuscus,Buteo,0.05429151168148772,4.5205,0.08679645195289462,85332.94330073042
Buteo_swainsoni,Buteo,0.07362521293672293,4.3568,0.09510543015802683,79154.89880660409
Buteogallus_anthracinus,Buteogallus,0.10265236239480405,3.3433,0.06762284199849264,115575.66475258757
Buthraupis_montana,Buthraupis,1.152559692661168,1.1467,0.017320901715435846,425215.99025894277
Butorides_virescens,Butorides,0.13971048204776884,2.2813,0.08535037034816999,97230.44821101903
Bythotrephes_longimanus,Bythotrephes,1.0921662893533535,0.086359,0.589418466914442,15548.16597238552
Cabassous_centralis,Cabassous,0.13904008956012257,4.7361,0.032892550471097584,240522.66768674005
Cacatua_galerita,Cacatua,0.20754956370928998,2.8875,0.03776576668331274,198376.99718345865
Cacatua_moluccensis,Cacatua,0.07510551864497006,4.0737,0.09929161652930481,74548.84588472573
Cacatua_ophthalmica,Cacatua,0.048568912567657045,4.236690839418175,0.17596815163596677,44691.328686249144
Cacatua_pastinator,Cacatua,0.07247815403863987,3.5947,0.10266095557046107,74346.07233360606
Cacatua_tenuirostris,Cacatua,0.07754883605680056,3.7451,0.11811183069661281,64206.07555035214
Cacicus_chrysonotus,Cacicus,0.4752605243401581,1.3457999999999999,0.035790805320037096,207577.73996894027
Cacomantis_merulinus,Cacomantis,0.07716113402543363,1.5532999999999997,0.243019885428942,35192.32659889428
Cacomantis_sonneratii,Cacomantis,0.24234476223074986,1.2576,0.07453749814254919,100276.80608450307
Cacomantis_variolosus,Cacomantis,0.023848556329563987,2.256,0.5337499885008506,14026.995247131827
Caenorhabditis_briggsae,Caenorhabditis,1.615527322667103,0.0099034,0.694909168366696,4649.004157630685
Caenorhabditis_elegans,Caenorhabditis,2.056379072335726,0.0050061,3.115856934622009,1149.5659096514103
Caiman_crocodilus,Caiman,0.0014738043325431102,23.92,2.27722718468242,3588.443690058353
Caiman_latirostris,Caiman,0.002111590353458137,27.3953,0.5933516622021824,14392.965768228018
Caiman_yacare,Caiman,0.0022537668163766407,17.559,0.6148498178987147,18833.298238903666
Calamospiza_melanocorys,Calamospiza,0.11776497376661645,1.5965,0.25637755166966303,30856.641738512662
Calamus_bajonado,Calamus,0.0031775828419430205,12.7764,0.4111032922919634,13121.11494791902
Calamus_leucosteus,Calamus,0.006472352278879314,7.699400000000001,0.2524219324754124,25058.708464362975
Calamus_nodosus,Calamus,0.004211241455189805,6.442099999999999,0.651584818676896,8285.047448836618
Calamus_proridens,Calamus,0.003109553217789586,7.1464,0.6976384880511565,7818.308811900253
Calandrella_brachydactyla,Calandrella,0.5641291279946931,0.96309,0.05270131541972057,139684.83351930612
Calandrella_cinerea,Calandrella,0.09186653023330127,1.5481999999999998,0.2230014698262278,33644.53658423021
Calanus_sinicus,Calanus,0.23575877340340112,0.10806,0.9121885349832798,8335.100469497022
Calcarius_lapponicus,Calcarius,0.06132237957589193,1.8829,0.354898777731716,20921.603039130998
Calcarius_ornatus,Calcarius,0.09622133652810727,1.5791999999999997,0.2859046933340339,26394.794553558742
Calcarius_pictus,Calcarius,0.08300554084180882,1.8318,0.3351604795663478,22659.41402877442
Calendulauda_barlowi,Calendulauda,0.14080334980704207,1.5166,0.1668146776455018,44845.27208131871
Calendulauda_erythrochlamys,Calendulauda,0.09818016700154313,1.6837000000000002,0.23694852283342974,31445.881272980485
Calidris_alpina,Calidris,0.6139228023360209,1.1223,0.035352399714257424,213018.14191467024
Calidris_bairdii,Calidris,0.253911000215305,1.2966,0.07163576987418432,105825.60268044074
Calidris_canutus,Calidris,1.1135023989033586,1.239,0.01598980048183711,486073.22802290955
Calidris_ferruginea,Calidris,0.19229835186849625,1.7,0.09181198874611614,85697.35186967065
Calidris_fuscicollis,Calidris,1.0927028124510254,0.82578,0.015205044314810621,492899.9261328984
Calidris_himantopus,Calidris,0.653005630733907,1.1184,0.028528531713511062,265843.0960957548
Calidris_maritima,Calidris,0.6438057446493493,1.453,0.038991939564825315,190470.0864202239
Calidris_mauri,Calidris,0.24341462252367813,1.2206,0.07454430763532728,102185.71931933434
Calidris_melanotos,Calidris,0.15712904439981973,1.7714975035186529,0.1351073568567358,55594.591506286444
Calidris_minuta,Calidris,0.10653542287530414,1.478,0.17414652815204826,44871.8160617992
Calidris_minutilla,Calidris,0.08273418571896232,1.598,0.21818446614071246,34654.91362430294
Calidris_pugnax,Calidris,0.5392644467845761,1.463,0.03288193301449279,223963.09644362537
Calidris_pusilla,Calidris,0.20674332653409735,1.2527,0.09095424398956231,83470.10757712736
Calidris_tenuirostris,Calidris,1.3540381565577586,1.2143,0.011710801645651052,648009.6845812058
Calidris_virgata,Calidris,1.3679675277606462,1.2719,0.01110512169338857,685626.8801494603
Callianax_biplicata,Callianax,0.04841561125956693,0.23581,1.8492784556944275,2119.887360127177
Callianira_antarctica,Callianira,0.06753117169281472,0.6732,0.6827902509702083,407.8974775297188
Callimico_goeldii,Callimico,0.007731030964525469,7.3697,2.4536914488480486,3429.1796976613286
Callionymus_belcheri,Callionymus,0.003113153189302315,0.42154,18.109931599666943,293.28996340251507
Callionymus_filamentosus,Callionymus,0.002995712149565943,0.24971000000000002,38.00901977581767,142.9273352475258
Callionymus_lyra,Callionymus,0.0032983940588722288,0.25419,33.91264661613129,168.98395855200746
Calliope_calliope,Calliope,0.860196612218264,0.84415,0.03152581949546822,237070.36717704718
Calliopius_laeviusculus,Calliopius,1.726601822038966,0.076729,0.15230928686400874,30026.310692684754
Callipepla_californica,Callipepla,0.006766699430297975,3.9774,1.068891232078343,7938.330212437571
Callipepla_gambelii,Callipepla,0.08031852855795883,2.5943,0.13762994020581434,54865.28594201583
Callipepla_squamata,Callipepla,0.2073110055125029,1.6488,0.0550327919963785,263552.3975032054
Callisaurus_draconoides,Callisaurus,0.040535661181868216,1.4194,0.5330372422572555,24049.112943776214
Callista_chione,Callista,0.0023572617031925925,1.3276,4.502635287140986,616.3067389698055
Callithrix_jacchus,Callithrix,0.005716057853292234,6.1581,10.54004008995277,1377.360188466008
Callithrix_pygmaea,Callithrix,0.010127389952738847,3.5497,1.1090651338125772,16932.38535131263
